18,15
18,15
18,15
18,16
18,17
18,18
18,18
18,18
18,18
18,18
18,19
19,19
19,20
19,20
19,20
19,21
19,21
19,21
19,20
19,21
19,21
19,21
19,29
19,28
19,27
19,27
19,27
19,25
19,25
19,25
19,25
19,25
19,23
19,23
19,24
19,24
20,24
20,24
20,25
20,25
20,25
20,26
20,26
20,26
20,26
20,27
20,27
20,27
20,28
20,28
20,41
20,39
20,37
20,38
20,38
20,37
20,37
20,36
20,36
20,36
20,36
20,35
20,35
20,35
20,35
20,34
20,34
20,34
20,35
21,35
21,35
21,35
21,35
21,35
21,35
21,35
21,35
21,35
21,35
21,36
21,36
21,36
21,36
21,36
21,36
21,36
21,38
21,40
21,37
21,36
21,35
21,36
21,37
21,37
21,37
21,37
21,38
21,38
21,38
21,38
21,38
21,38
21,38
21,38
21,38
21,38
21,38
22,38
22,38
22,38
22,38
22,38
22,38
22,38
22,38
22,39
22,39
22,38
22,38
22,38
22,38
22,38
22,38
22,38
22,35
22,33
22,33
22,34
22,33
22,33
22,33
22,34
22,34
22,34
22,35
22,34
22,35
22,35
22,35
22,36
22,36
22,36
22,36
23,36
23,36
23,36
23,36
23,36
23,36
23,36
23,36
23,36
23,36
23,37
23,37
23,37
23,37
23,37
23,37
23,37
23,37
23,37
23,40
23,40
23,39
23,40
23,38
23,38
23,38
23,37
23,38
23,38
23,38
23,39
23,39
23,39
23,39
23,39
23,39
23,39
23,39
23,39
24,39
24,39
24,39
24,39
24,39
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,40
24,43
24,43
24,43
24,43
24,43
24,43
24,43
24,44
24,44
24,43
24,42
24,42
24,42
24,41
24,41
24,40
24,40
24,39
24,39
24,39
25,39
25,38
25,38
25,38
25,38
25,38
25,38
25,38
25,38
25,38
25,38
25,38
25,39
25,38
25,38
25,39
25,39
25,39
25,39
25,39
25,33
25,35
25,34
25,35
25,34
25,34
25,33
25,33
25,32
25,31
25,31
25,31
25,30
25,30
26,28
26,28
26,30
26,30
26,30
26,31
26,31
26,31
26,31
26,31
26,32
26,32
26,32
26,32
26,33
26,33
26,33
26,33
26,33
26,30
26,32
26,34
26,35
26,35
26,35
26,35
26,35
26,35
26,35
26,35
26,34
26,34
26,34
26,34
26,34
27,34
27,34
27,34
27,34
27,34
27,35
27,35
27,35
27,35
27,35
27,35
27,35
27,35
27,35
27,35
27,35
27,35
27,36
27,36
27,36
27,37
27,38
27,37
27,38
27,38
27,37
27,37
27,38
27,38
27,38
27,39
27,39
27,39
27,39
27,38
27,38
27,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,39
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,38
28,39
28,39
28,40
28,40
28,40
28,40
28,39
28,37
28,37
28,37
28,37
28,37
28,37
28,37
28,36
29,36
29,37
29,37
29,36
29,36
29,36
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,37
29,38
29,39
29,39
29,39
29,39
29,38
29,39
29,39
29,39
29,39
29,39
29,39
29,39
29,39
29,39
29,39
30,39
30,39
30,39
30,39
30,39
30,39
30,39
30,39
30,38
30,38
30,38
30,38
30,39
30,39
30,39
30,39
30,39
30,39
30,39
30,39
30,39
30,39
30,39
30,40
30,40
30,37
30,36
30,37
30,37
30,37
30,37
30,38
30,38
30,37
30,37
30,37
30,37
30,37
30,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,37
31,34
31,37
31,37
31,38
31,37
31,37
31,36
31,36
31,35
31,35
31,34
31,33
31,33
31,33
32,32
32,32
32,32
32,33
32,33
32,33
32,32
32,32
32,32
32,32
32,31
32,31
32,31
32,31
32,31
32,31
32,32
32,32
32,32
32,35
32,37
32,38
32,38
32,39
32,38
32,38
32,38
32,38
32,39
32,39
32,39
32,39
32,39
32,39
32,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,39
33,40
33,39
33,39
33,41
33,41
33,41
33,40
33,40
33,41
33,40
33,41
33,40
33,40
33,40
33,40
33,39
33,39
33,39
34,39
34,39
34,39
34,39
34,39
34,39
34,39
34,39
34,39
34,40
34,40
34,40
34,40
34,40
34,40
34,40
34,39
34,39
34,39
34,39
34,39
34,39
34,35
34,36
34,35
34,35
34,36
34,36
34,36
34,37
34,37
34,37
34,37
34,38
34,38
34,38
34,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,41
35,41
35,42
35,41
35,40
35,41
35,40
35,40
35,40
35,40
35,40
35,40
35,40
35,40
35,40
35,40
36,40
36,40
36,40
36,40
36,40
36,40
36,40
36,40
36,40
36,40
36,39
36,39
36,39
36,39
36,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,35
36,35
36,35
36,35
36,35
36,35
36,35
36,36
36,36
36,35
36,36
36,36
36,36
36,36
37,37
37,37
37,37
37,37
37,37
37,37
37,36
37,36
37,36
37,36
37,37
37,37
37,37
37,37
37,37
37,37
37,37
37,37
37,38
37,38
37,38
37,38
37,38
37,38
37,41
37,41
37,39
37,40
37,40
37,40
37,40
37,40
37,40
37,40
37,40
37,40
37,40
37,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,40
38,38
38,40
38,40
38,40
38,40
38,41
38,40
38,41
38,40
38,40
38,40
38,40
38,41
38,40
39,40
39,41
39,40
39,41
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,40
39,43
39,42
39,41
39,37
39,37
39,37
39,38
39,38
39,38
39,38
39,38
39,38
40,37
40,37
40,37
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,36
40,34
40,34
40,40
40,40
40,41
40,41
40,40
40,41
40,39
40,38
40,37
40,37
40,37
40,37
41,38
41,38
41,38
41,38
41,38
41,38
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,39
41,32
41,35
41,35
41,35
41,35
41,35
41,36
41,36
41,36
41,37
41,37
41,37
42,37
42,37
42,37
42,37
42,37
42,38
42,38
42,38
42,38
42,38
42,38
42,38
42,38
42,38
42,39
42,39
42,39
42,39
42,39
42,39
42,39
42,39
42,39
42,39
42,39
42,39
42,39
42,41
42,41
42,42
42,42
42,42
42,41
42,42
42,42
42,41
42,41
42,41
42,41
42,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,41
43,40
43,40
43,40
43,40
43,34
43,37
43,38
43,39
43,39
43,38
43,39
43,37
43,38
43,38
43,38
43,38
44,39
44,39
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,37
44,37
44,38
44,37
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,38
44,39
44,39
44,39
44,40
44,40
44,40
44,40
44,40
44,40
44,40
44,40
45,41
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,40
45,41
45,41
45,41
45,41
45,41
45,41
45,41
45,41
45,41
45,40
45,41
45,41
45,41
45,41
45,33
45,33
45,34
45,35
45,36
45,37
45,37
45,37
45,37
45,38
45,38
46,38
46,38
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,40
46,39
46,40
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,39
46,40
46,40
46,40
46,40
46,40
46,41
46,41
46,41
46,41
46,40
46,40
47,40
47,41
47,41
47,40
47,40
47,39
47,39
47,38
47,38
47,37
47,37
47,37
47,37
47,37
47,37
47,37
47,36
47,34
47,34
47,35
47,35
47,35
47,35
47,35
47,35
47,35
47,35
47,36
47,35
47,36
47,36
47,36
47,37
48,37
48,37
48,37
48,38
48,38
48,38
48,38
48,38
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,39
48,40
48,40
48,40
48,40
48,40
48,40
48,41
48,42
48,42
48,42
48,42
48,42
48,42
49,42
49,42
49,42
49,42
49,42
49,41
49,41
49,41
49,41
49,41
49,41
49,41
49,41
49,41
49,41
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,40
49,41
49,42
49,41
49,41
49,40
49,41
49,41
50,41
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,40
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,39
50,37
50,39
50,37
50,38
50,38
51,38
51,38
51,38
51,38
51,38
51,39
51,38
51,38
51,38
51,37
51,37
51,37
51,37
51,37
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,38
51,40
51,40
51,39
51,40
51,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,40
52,39
52,39
52,39
52,39
52,39
52,40
52,37
52,38
52,38
52,39
53,39
53,40
53,40
53,40
53,40
53,40
53,40
53,40
53,40
53,40
53,40
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,39
53,38
53,38
53,38
53,38
53,38
53,38
53,37
53,33
53,32
53,34
54,34
54,35
54,34
54,34
54,34
54,34
54,34
54,35
54,35
54,35
54,34
54,34
54,34
54,34
54,33
54,33
54,33
54,33
54,33
54,33
54,32
54,32
54,32
54,33
54,33
54,33
54,33
54,33
54,33
54,33
54,33
54,31
54,31
54,31
55,30
55,30
55,30
55,30
55,30
55,29
55,29
55,30
55,30
55,31
55,31
55,32
55,32
55,32
55,33
55,33
55,33
55,33
55,33
55,34
55,34
55,33
55,34
55,34
55,34
55,34
55,34
55,33
55,33
55,33
55,33
55,33
55,32
55,33
56,34
56,35
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,37
56,37
56,37
56,37
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,36
56,40
56,40
56,38
57,39
57,37
57,37
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,38
57,37
57,37
58,38
58,37
58,37
58,37
58,37
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
58,36
